tsunagari-taiko-center.com;['2606:4700:30::681c:10b', '2606:4700:30::681c:b'];[300, 300];['13335', '13335', '13335', '15169'];['US', 'US', 'US', 'US'];['2606:4700:30::681c:10b', '2606:4700::6813:c597', '2606:4700::6810:cda5', '2a00:1450:4001:815::200e'];[1304331556.0, 1588414756.0, 1549999589.0];0
muatool.com;['2606:4700:30::681b:9dca', '2606:4700:30::681b:9cca'];[300, 300];['13335', '15169', '15169', '15169', '15169', '13335'];['US', 'US', 'US', 'US', 'US', 'US'];['2606:4700:30::681b:9dca', '2a00:1450:4001:816::200a', '2a00:1450:4001:816::2008', '2a00:1450:4001:824::2003', '2a00:1450:4001:81c::200e', '2606:4700:20::6818:c4f'];[1503668062.0, 1566740062.0, 1537967837.0];0
atavatan-turkmenistan.com;[b'atavatan-turkmenistan.com.', '213.159.30.99'];[3600, 3600];['42807', '15169', '15169'];['TR', 'US', 'US'];['213.159.30.99', '2a00:1450:4001:809::200a', '2a00:1450:4001:80b::200e'];[1391721754.0, 1581024154.0, 1544909518.0];0
servercomponente.com;['2606:4700:30::681c:144d', '2606:4700:30::681c:154d'];[300, 300];['13335'];['US'];['2606:4700:30::681c:144d'];[1456003368.0, 1582233768.0, 1550577335.0];0
northamptonfilmhouse.com;['104.27.139.11', '104.27.138.11'];[300, 300];['13335', '13335', '15169', '14618', '54113', '15169', '32934', None, '15169', '15133', '15169', '54113', '15133', '54113', '15169', '13414', '32934'];['US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US'];['2606:4700:30::681b:8a0b', '2606:4700:30::681b:8b0b', '2a00:1450:4001:821::200a', '184.73.223.112', '2a04:4e42:9::84', '2a00:1450:4001:81f::200e', '2a03:2880:f01c:216:face:b00c:0:3', '', '2a00:1450:4001:817::200e', '2606:2800:234:59:254c:406:2366:268c', '2a00:1450:4001:816::200e', '151.101.36.134', '2606:2800:234:46c:e8b:1e2f:2bd:694', '151.101.0.84', '2a00:1450:4001:809::200d', '104.244.42.72', '2a03:2880:f11c:8083:face:b00c:0:25de'];[1522134089.0, 1616828489.0, 1534847552.0];0
free-4u.com;['54.227.102.19'];[50];['14618', '14618', '16509', '15169', '16509'];['US', 'US', 'US', 'US', 'US'];['174.129.25.170', '54.227.102.19', '13.35.253.73', '2a00:1450:4001:81b::200e', '13.35.253.45'];[905220000.0, 1694048400.0, 1532494187.0];0
schwarzwald.com;['83.246.46.82'];[86400];['24679', '15169', '15169', '20446'];['DE', 'US', 'US', 'US'];['83.246.46.82', '2a00:1450:4001:81c::2008', '2a00:1450:4001:816::200e', '209.197.3.15'];[848372400.0, 1605668400.0, 1442634888.0];0
sportsgambler.com;['195.198.98.30'];[2880];['3301', '15169', '24940', '34587', '20446', '16625', '15169', '15169', '16625'];['EU', 'US', 'DE', 'GB', 'US', 'US', 'US', 'US', 'US'];['195.198.98.30', '2a00:1450:4001:81e::200a', '195.201.168.227', '5.226.178.246', '205.185.208.52', '92.122.255.98', '2a00:1450:4001:819::200e', '2a00:1450:400c:c07::9a', '23.210.248.44'];[828925200.0, 1586394000.0, 1550114191.0];0
izlenti.com;['2606:4700:30::681b:abdc', '2606:4700:30::681b:aadc'];[300, 300];['13335'];['US'];['2606:4700:30::681b:aadc'];[1551393701.0, 1583016101.0, 1551892511.0];0
caratlondon.com;[b'shops.myshopify.com.', '23.227.38.64'];[3600, 48];['13335', '13335', '15169', '20940', '20940', '15169', '14061', '16509', '13335', '15169', '32934', '15169', '15169', '15169', '15169', '32934', '13335', '32934', '54113', '16625', '60068', '32934', '16509', '14618', '8075'];['US', 'US', 'US', 'EU', 'EU', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'GB', 'US', 'US', 'US', 'US'];['23.227.38.32', '23.227.38.64', '2a00:1450:4001:81f::2008', '2a02:26f0:10:28e::39b', '104.109.64.186', '2a00:1450:4001:821::200e', '104.131.200.238', '52.216.237.29', '2606:4700:20::6818:c4f', '2a00:1450:400c:c08::9c', '2a03:2880:f02d:12:face:b00c:0:3', '2a00:1450:4001:824::2004', '2a00:1450:4001:820::2003', '35.238.82.97', '104.196.190.76', '2a03:2880:f12d:83:face:b00c:0:25de', '2606:4700:20::6819:d263', '2a03:2880:f21c:80c4:face:b00c:0:43fe', '151.101.2.133', '104.111.219.40', '185.59.220.22', '2a03:2880:f01c:202:face:b00c:0:8c', '13.35.253.56', '35.170.211.203', '52.178.43.209'];[1325125944.0, 1609209144.0, 1552288014.0];0
ultrapelis.net;['104.27.172.122', '104.27.173.122'];[300, 300];['13335', '13335', '15169', '20446', '15169', '13335', '15169', '32475', '15169', '13335', '13335'];['US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US'];['2606:4700:30::681b:ad7a', '2606:4700:30::681b:ac7a', '2a00:1450:4001:824::200a', '151.139.128.10', '2a00:1450:4001:825::200a', '2606:4700::6813:c797', '2a00:1450:4001:806::2003', '107.6.184.59', '2a00:1450:4001:824::200e', '2606:4700::6810:3d9b', '2606:4700:30::681c:b5e'];[1503929898.0, 1567001898.0, 1557590922.0];0
castbox.com;[b'cname.landingi.com.', '34.255.52.113', '63.33.122.164', '99.80.82.117'];[300, 60, 60, 60];['14618', '16509', '15169', '13335', '15169', '15169', '16509', '54113', '23467'];['US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US'];['174.129.25.170', '34.255.52.113', '2a00:1450:4001:821::200a', '2606:4700:30::6812:2dd8', '2a00:1450:4001:81f::200a', '2a00:1450:4001:825::2003', '63.35.11.12', '151.101.2.110', '162.247.242.21'];[1123010606.0, 1564773806.0, 1530821725.0];0
sommermadame.com;['2a01:238:20a:202:1092::'];[150];['6724', '15169', '16509', '15169', '16509', '16509', '16509', '15169', '15169', '54113', '54113'];['DE', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US'];['2a01:238:20a:202:1092::', '2a00:1450:4001:820::200a', '34.253.93.10', '2a00:1450:4001:81e::2003', '35.157.92.180', '99.86.5.181', '52.216.177.245', '2a00:1450:4001:80b::200e', '2a00:1450:400c:c07::9b', '2a04:4e42:9::84', '151.101.0.84'];[1454851591.0, 1581081991.0, 1549607070.0];0
avery-zweckform.com;['104.20.31.143', '104.20.36.143'];[300, 300];['45031', '13335', '15169', '15169', '15169', '15169', '15169', '15169', '15169', '15169', '15169', '14340', '32934', '32934', '14340'];['DE', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US'];['93.90.185.75', '2606:4700:10::6814:248f', '2a00:1450:4001:808::200a', '2a00:1450:4001:809::2008', '2a00:1450:4001:821::200e', '172.217.18.2', '2a00:1450:4001:824::2002', '2a00:1450:400c:c0a::9a', '2a00:1450:4001:817::2004', '2a00:1450:4001:819::2003', '2a00:1450:4001:809::2003', '85.222.129.5', '2a03:2880:f01c:216:face:b00c:0:3', '2a03:2880:f11c:8083:face:b00c:0:25de', '85.222.129.7'];[909457200.0, 1572051600.0, 1548175654.0];0
how-to-all.com;['5.61.47.130'];[7200];['28753', '15169', '15169', '15169', '15169', '15169', '15169', '15169', '13238', '15169', '15169', '15169'];['DE', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'RU', 'US', 'US', 'US'];['5.61.47.130', '2a00:1450:4001:808::2002', '2a00:1450:4001:825::200a', '2a00:1450:4001:80b::2002', '2a00:1450:4001:821::2002', '2a00:1450:4001:816::2002', '2a00:1450:4001:81a::2003', '172.217.21.194', '2a02:6b8::1:119', '2a00:1450:4001:806::2001', '2a00:1450:4001:81e::200e', '2a00:1450:400c:c00::9c'];[1364312772.0, 1585237572.0, 1539912554.0];0
top5ledigtdejtande.se;['2606:4700:30::681f:51d5', '2606:4700:30::681f:50d5'];[300, 300];['13335', '13335', '16509', '15169', '15169', '54113', '8068', '15169', '15169', '32934', '16625', '54113', '23467', '15169', '15169', '15169', '32934', '22075'];['US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US'];['2606:4700:30::681f:51d5', '2606:4700::6813:c497', '2600:9000:20bb:ca00:4:b1fe:7e40:21', '2a00:1450:4001:81b::2008', '2a00:1450:4001:81a::200a', '151.101.2.110', '2620:1ec:c11::200', '216.58.207.34', '2a00:1450:4001:817::200e', '2a03:2880:f01c:216:face:b00c:0:3', '2.18.234.190', '151.101.2.2', '162.247.242.18', '2a00:1450:4001:814::2002', '2a00:1450:4001:81a::2004', '2a00:1450:4001:808::2003', '2a03:2880:f11c:8083:face:b00c:0:25de', '64.74.236.19'];[1537131600.0, 1568667600.0, 1537131600.0];0
bestvpnrating.com;['104.25.162.105', '104.25.161.105'];[300, 300];['13335', '15169', '20446', '54113', '15169', '15169', '15169', '15169', '15169', '15169'];['US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US'];['2606:4700:20::6819:a269', '2a00:1450:4001:815::2008', '209.197.3.15', '2a04:4e42::621', '2a00:1450:4001:824::200e', '2a00:1450:4001:808::2003', '2a00:1450:4001:819::200e', '2a00:1450:400c:c08::9d', '2a00:1450:4001:81c::2004', '2a00:1450:4001:80b::2003'];[1451489400.0, 1703950200.0, 1542637533.0];0
radiopiekary.pl;['2606:4700:30::681b:8ebf', '2606:4700:30::681b:8fbf'];[300, 300];['13335', '15169', '15169', '13335', '15169', '2635', '15169', '15169', '15133', '15169', '15169', '15169', '15169', '15169', '15169', '14061', '32934'];['US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US'];['2606:4700:30::681b:8ebf', '2a00:1450:4001:817::2008', '2a00:1450:4001:824::200a', '2606:4700:30::681b:9dfb', '2a00:1450:4001:817::2002', '2a04:fa87:fffe::c000:4902', '2a00:1450:4001:821::200e', '2a00:1450:4001:817::2004', '2606:2800:234:59:254c:406:2366:268c', '2a00:1450:4001:816::2003', '2a00:1450:4001:81e::2002', '2a00:1450:4001:809::2002', '172.217.22.66', '2a00:1450:4001:815::2002', '2a00:1450:4001:81e::2003', '37.139.1.159', '2a03:2880:f01c:216:face:b00c:0:3'];[997351200.0, 1565262000.0, 1541142996.0];0
homewoodoak.com;[b'homewoodoak.com.', '138.197.108.28'];[3600, 600];['14061', '15169', '15169', '36351', '15169', '15169', '15169', '15169', '15169'];['US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US'];['2604:a880:800:a1::c2f:4001', '2a00:1450:4001:81c::200a', '2a00:1450:4001:81d::2008', '169.50.137.179', '2a00:1450:4001:814::2004', '2a00:1450:4001:820::200a', '2a00:1450:4001:824::2003', '2a00:1450:4001:806::200e', '2a00:1450:4001:825::2003'];[1174914016.0, 1585227616.0, 1490602643.0];0
pausd.org;['199.80.254.44'];[3600];['1280', '15169', '15133', '15169', '15169', '15169', '15169', '15169', '15169', '15169', '13335', '15133', '13414', '15169', '16509', '15133', '15133'];['US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US'];['199.80.254.44', '2a00:1450:4001:825::200a', '2606:2800:234:46c:e8b:1e2f:2bd:694', '2a00:1450:4001:817::200e', '2a00:1450:4001:809::200e', '2a00:1450:4001:81e::2003', '2a00:1450:4001:819::200a', '2a00:1450:400c:c0c::9d', '2a00:1450:4001:808::2004', '2a00:1450:4001:814::2003', '2606:4700:20::6819:8976', '2606:2800:134:1a0d:1429:742:782:b6', '104.244.42.136', '2a00:1450:4001:81f::2003', '52.29.221.45', '2606:2800:234:59:254c:406:2366:268c', '2606:2800:134:fa2:1627:1fe:edb:1665'];[1073599420.0, 1641679420.0, 1515951601.0];0
mycardstatement.com;[b'mycardstatement.com.', '216.189.244.168'];[600, 600];['18434', '15169'];['US', 'US'];['216.189.244.168', '2a00:1450:4001:81d::200a'];[983552292.0, 1614704292.0, 1454340756.0];0
upack.com;['54.197.249.236'];[43200];['14618', '54113', '15169', '23467', '15169', '15169', '15169', '16625', '14618', '13335', '20446', '15169', '15169', '15169', '16509', '32934', '8068', '15169', '54825', '15169', '15169', '16509', '32934', '54825', '54825'];['US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US'];['54.197.249.236', '151.101.2.110', '2a00:1450:4001:809::200a', '162.247.242.20', '172.217.18.98', '2a00:1450:4001:817::2008', '2a00:1450:4001:808::200e', '23.210.252.216', '34.235.173.242', '2606:4700::6813:c597', '209.197.3.15', '2a00:1450:400c:c00::9c', '2a00:1450:4001:814::2004', '2a00:1450:4001:814::2003', '54.228.234.158', '2a03:2880:f01c:216:face:b00c:0:3', '2620:1ec:c11::200', '2a00:1450:4001:806::2002', '147.75.83.82', '2a00:1450:4001:817::2003', '2a00:1450:4001:808::2001', '54.217.253.174', '2a03:2880:f12d:83:face:b00c:0:25de', '147.75.204.215', '147.75.33.239'];[868410000.0, 1594170000.0, 1530804017.0];0
goodetrades.com;['2607:f1c0:100f:f000::27b'];[3600];['8560', '15169', '2635', '15133', '15169', '13414', '15133'];['DE', 'US', 'US', 'US', 'US', 'US', 'US'];['2607:f1c0:100f:f000::27b', '2a00:1450:4001:81d::200a', '2a04:fa87:fffe::c000:4902', '2606:2800:234:59:254c:406:2366:268c', '2a00:1450:4001:815::2003', '104.244.42.136', '2606:2800:134:fa2:1627:1fe:edb:1665'];[1323842229.0, 1576303029.0, 1558635655.0];0
wtol.com;[b'www.wtol.com-v1.edgekey.net.', b'e14195.j.akamaiedge.net.', '104.79.208.81'];[300, 21600, 20];['16509', '16625', '16625', '16625', '15169', '16509', '44788', '15169', '16509', '16509', '15169', '15169', '15133', '32934', '32934', '15169', '16509', '16625', '16625', '54113', '15169', '16509', '15169', '13335', '54113', '15169', '36351', '15169', '15169', '15169', '16509', '29990', '62713', '44788', '16509', '16509', '8075', '54113', '15169', '16509', '18568', '16509', '205675', '15169', '15169', '15169', '15169', '15169', '15169', '15169'];['US', 'US', 'US', 'US', 'US', 'US', 'FR', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'FR', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'RU', 'US', 'US', 'US', 'US', 'US', 'US', 'US'];['34.213.106.51', '104.111.248.171', '2.18.234.21', '104.111.233.204', '2a00:1450:4001:819::2004', '52.222.170.14', '178.250.2.130', '34.95.92.78', '54.76.88.219', '99.86.1.198', '2a00:1450:4001:81b::2003', '2a00:1450:4001:81c::200e', '2606:2800:234:59:254c:406:2366:268c', '2a03:2880:f01c:216:face:b00c:0:3', '2a03:2880:f01c:8012:face:b00c:0:3', '2a00:1450:4001:80b::200e', '13.35.253.26', '104.111.215.136', '23.38.33.253', '151.101.2.2', '2a00:1450:4001:825::200e', '52.94.220.16', '2a00:1450:4001:81e::2002', '2606:4700:20::6819:a222', '151.101.1.181', '2a00:1450:400c:c00::9b', '169.50.137.179', '2a00:1450:4001:815::2002', '2a00:1450:4001:814::2002', '172.217.22.66', '3.122.45.207', '185.33.223.100', '185.64.189.112', '178.250.2.152', '52.9.59.109', '35.156.184.3', '40.113.136.100', '151.101.2.49', '172.217.23.162', '35.164.168.155', '192.132.33.46', '54.93.145.200', '37.18.16.16', '2a00:1450:4001:815::2001', '2a00:1450:4001:820::200a', '2a00:1450:4001:81a::2001', '2a00:1450:4001:815::2003', '2a00:1450:4001:817::2002', '2a00:1450:4001:820::2014', '2a00:1450:4001:818::2002'];[813895200.0, 1602810000.0, 1548810277.0];0
nickyjampr.net;['2606:4700:30::6818:7889', '2606:4700:30::6818:7989'];[300, 300];['13335', '15169', '15169', '15169', '13335', '20446', '15169', '15169', '32934', '15169', '15169', '15169', '15169', '15169', '15169', '15169', '15169', '32934', '15169', '15169'];['US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US'];['2606:4700:30::6818:7889', '2a00:1450:4001:814::2002', '2a00:1450:4001:806::200a', '172.217.23.130', '2606:4700:10::6814:6e27', '205.185.208.52', '2a00:1450:4001:81d::200a', '2a00:1450:4001:808::2008', '2a03:2880:f01c:216:face:b00c:0:3', '2a00:1450:4001:806::2002', '2a00:1450:4001:81a::200e', '2a00:1450:4001:824::2002', '2a00:1450:4001:817::2002', '2a00:1450:4001:821::2003', '2a00:1450:4001:81a::2004', '2a00:1450:4001:81c::2003', '2a00:1450:4001:809::200e', '2a03:2880:f11c:8083:face:b00c:0:25de', '2a00:1450:4001:815::200e', '2a00:1450:4001:81e::2003'];[1330352014.0, 1677507214.0, 1519240280.0];0
pizzapizza.ca;['207.35.230.157'];[60];['577', '812', '16625', '15169', '15169', '15169', '36351', '54113', '32934', '15169', '15169', '15169', '15169', '13414', '13414', '36351', '15169', '15169', '14618', '32934', '15169', '29990', '54825', '60068', '14618', '16625', '16509', '29791', '15169', '16509', '16509', '35220', '54113', '26667', '36089', '15169'];['CA', 'CA', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'GB', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'NL', 'US', 'US', 'US', 'US'];['67.70.233.19', '24.137.195.14', '104.108.42.250', '2a00:1450:4001:825::2008', '2a00:1450:4001:816::200e', '172.217.22.98', '169.50.137.179', '151.101.36.157', '2a03:2880:f02d:12:face:b00c:0:3', '172.217.22.6', '2a00:1450:400c:c0c::9a', '216.58.207.38', '2a00:1450:4001:820::2002', '104.244.42.67', '104.244.42.69', '159.253.128.183', '2a00:1450:4001:819::2004', '2a00:1450:4001:806::2003', '34.192.19.119', '2a03:2880:f11c:8083:face:b00c:0:25de', '2600:1901:0:8eee::', '185.33.223.221', '147.75.102.200', '195.181.175.9', '34.203.142.219', '104.111.241.32', '52.210.188.213', '72.251.249.14', '34.95.92.78', '54.72.1.54', '52.29.179.80', '185.94.180.125', '151.101.0.166', '213.19.162.90', '173.241.240.143', '216.58.205.226'];[971815673.0, 1662339600.0, 1511190210.0];0
blackbeardiner.com;['2606:4700:20::6819:8f1b', '2606:4700:20::6819:8e1b'];[120, 120];['13335', '15169', '13335', '15169', '15169', '15169', '15169', '32934', '16509', '13335', '15169', '15169', '15169', '15169', '16509', '32934', '13335', '16509'];['US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US'];['2606:4700:20::6819:8f1b', '2a00:1450:4001:806::200a', '2606:4700::6811:d4cc', '2a00:1450:4001:808::2008', '2a00:1450:4001:825::2003', '172.217.22.34', '2a00:1450:4001:81c::200e', '2a03:2880:f02d:12:face:b00c:0:3', '2600:9000:200d:9200:15:4bf9:2dc0:21', '2606:4700::6811:43b0', '2a00:1450:400c:c04::9d', '2a00:1450:4001:814::2004', '2a00:1450:4001:821::2003', '2a00:1450:4001:815::2002', '3.18.37.217', '2a03:2880:f11c:8083:face:b00c:0:25de', '2606:4700::6810:fd05', '54.194.184.41'];[950210872.0, 1581362872.0, 1549985333.0];0
belmontplantation1857.com;[b'belmontplantation1857.com.', '182.50.132.242'];[3600, 599];['26496', '15169', '20940', '20940', '15169', '16625'];['US', 'US', 'EU', 'EU', 'US', 'US'];['160.153.136.3', '2a00:1450:4001:819::200a', '2.20.21.198', '23.8.5.89', '2a00:1450:4001:815::2003', '104.111.239.74'];[1431558150.0, 1589410950.0, 1557841450.0];0
fitskincare.co.uk;[b'fitsurgery.myshopify.com.', b'shops.myshopify.com.', '23.227.38.64'];[86400, 3600, 51];['13335', '13335', '15169', '54113', '20446', '16625', '15169', '15169', '16509', '13335', '15169', '32934', '32934', '15169', '15169', '15169', '32934', '13335', '16509', '16625', '16509', '14618', '16509', '13335', '13335', '15169', '20940', '20940', '16509'];['US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'EU', 'EU', 'US'];['23.227.38.32', '23.227.38.64', '2a00:1450:4001:81a::200a', '2a04:4e42::104', '205.185.208.52', '2.20.160.99', '2a00:1450:4001:815::200a', '2a00:1450:4001:81d::2003', '52.216.161.5', '2606:4700:20::6819:920', '104.196.190.76', '2a03:2880:f21c:80c4:face:b00c:0:43fe', '2a03:2880:f02d:12:face:b00c:0:3', '2a00:1450:4001:80b::200e', '35.237.184.77', '2a00:1450:400c:c09::9a', '2a03:2880:f11c:8083:face:b00c:0:25de', '2606:4700:20::6819:6011', '2600:9000:20bb:4e00:14:6bfc:5740:93a1', '104.111.219.40', '52.218.144.48', '52.6.34.112', '34.209.45.87', '2606:4700:20::6819:6111', '2606:4700:30::681c:1740', '2a00:1450:4001:806::2004', '2.19.43.118', '2.16.186.243', '18.195.194.147'];[1294869600.0, 1610488800.0, 1515794400.0];0
superjumper.pl;[b'www151.wixdns.net.', b'balancer.wixdns.net.', '185.230.62.177'];[3600, 600, 72];['15169', '15169', '15169', '14618', '15169', '15169', '16625', '15169', '14618', '32934', '15169', '32934', '15169'];['US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US'];['23.236.62.147', '35.246.6.109', '130.211.46.196', '52.70.128.161', '2a00:1450:4001:820::200a', '35.241.16.116', '2.18.232.222', '2a00:1450:4001:820::2003', '52.22.253.133', '2a03:2880:f01c:216:face:b00c:0:3', '108.59.86.242', '2a03:2880:f11c:8183:face:b00c:0:25de', '2a00:1450:4001:81f::200e'];[1523478380.0, 1586636780.0, 1554666530.0];0
noipress.it;['78.4.254.172'];[3600];['8968', '15169', '15589', '15169'];['IT', 'US', 'IT', 'US'];['78.4.254.172', '2a00:1450:4001:820::200a', '212.110.16.234', '2a00:1450:4001:817::2003'];[1298574543.0, 1585861200.0, 1555624770.0];0
lolnada.org;['2606:4700:30::681b:a846', '2606:4700:30::681b:a946'];[300, 300];['13335'];['US'];['2606:4700:30::681b:a846'];[1434366162.0, 1560596562.0, 1530403217.0];0
vesti-ukr.com;['2606:4700:20::681a:9a2', '2606:4700:20::681a:8a2'];[300, 300];['13335', '33438', '15169', '39134', '13335', '16276', '15169', '60068', '15169', '14061', '20446', '13335', '20446', '15169', '15169', '24940', '15169', '15169', '15169', '15169', '13335', '29066', '15169', '15169', '15169', '32934', '32934', '15169', '15169', '15169'];['US', 'US', 'US', 'RU', 'US', 'FR', 'US', 'GB', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'DE', 'US', 'US', 'US', 'US', 'US', 'DE', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US'];['2606:4700:20::681a:8a2', '23.111.9.35', '2a00:1450:4001:818::200e', '88.212.196.105', '2606:4700::6813:c597', '188.165.50.215', '2a00:1450:4001:821::2002', '195.181.174.7', '2a00:1450:4001:809::2002', '138.197.186.29', '205.185.208.52', '2606:4700::6813:c497', '209.197.3.15', '2a00:1450:4001:824::200e', '2a00:1450:4001:808::2008', '95.216.24.148', '2a00:1450:4001:81d::2002', '2a00:1450:4001:825::2002', '216.58.205.226', '172.217.22.66', '104.16.130.5', '146.0.227.110', '2a00:1450:400c:c00::9b', '2a00:1450:4001:816::2004', '2a00:1450:4001:809::2003', '2a03:2880:f01c:216:face:b00c:0:3', '2a03:2880:f11c:8083:face:b00c:0:25de', '2a00:1450:4001:81d::2001', '2a00:1450:4001:81e::2001', '2a00:1450:4001:818::2014'];[1410433813.0, 1599822613.0, 1552896816.0];0
fitskincare.co.uk;[b'fitsurgery.myshopify.com.', b'shops.myshopify.com.', '23.227.38.64'];[86400, 3600, 34];['13335', '13335', '15169', '54113', '20446', '16625', '15169', '15169', '16509', '13335', '15169', '32934', '32934', '15169', '15169', '15169', '32934', '13335', '16509', '16625', '16509', '14618', '16509', '13335', '13335', '15169', '20940', '20940', '16509'];['US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'EU', 'EU', 'US'];['23.227.38.32', '23.227.38.64', '2a00:1450:4001:81a::200a', '2a04:4e42::104', '205.185.208.52', '2.20.160.99', '2a00:1450:4001:815::200a', '2a00:1450:4001:81d::2003', '52.216.161.5', '2606:4700:20::6819:920', '104.196.190.76', '2a03:2880:f21c:80c4:face:b00c:0:43fe', '2a03:2880:f02d:12:face:b00c:0:3', '2a00:1450:4001:80b::200e', '35.237.184.77', '2a00:1450:400c:c09::9a', '2a03:2880:f11c:8083:face:b00c:0:25de', '2606:4700:20::6819:6011', '2600:9000:20bb:4e00:14:6bfc:5740:93a1', '104.111.219.40', '52.218.144.48', '52.6.34.112', '34.209.45.87', '2606:4700:20::6819:6111', '2606:4700:30::681c:1740', '2a00:1450:4001:806::2004', '2.19.43.118', '2.16.186.243', '18.195.194.147'];[1294869600.0, 1610488800.0, 1515794400.0];0
spydercomfort.com;['184.168.59.1'];[600];['26496'];['US'];['184.168.59.1'];[1347030972.0, 1567869372.0, 1535898326.0];0
jobacute.com;[b'www.jobacute.com.cdn.cloudflare.net.', '104.28.9.199', '104.28.8.199'];[1400, 600, 600];['36351', '13335', '15169', '15169', '32934', '13335', '15169', '20940', '15169', '15169', '15169', '15169', '15169', '15169', '32934', '14413', '14413', '200484'];['US', 'US', 'US', 'US', 'US', 'US', 'US', 'EU', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'FR'];['77.104.150.70', '2606:4700:30::681c:9c7', '2a00:1450:4001:80b::200a', '2a00:1450:4001:806::2008', '2a03:2880:f02d:12:face:b00c:0:3', '2606:4700:30::681f:5183', '2a00:1450:4001:81e::2003', '2a02:26f0:6c00:295::25ea', '2a00:1450:4001:808::200e', '172.217.16.162', '2a00:1450:400c:c06::9d', '2a00:1450:4001:821::2004', '2a00:1450:4001:821::2003', '2a00:1450:4001:81b::2002', '2a03:2880:f11c:8083:face:b00c:0:25de', '2a05:f500:11:101::b93f:9005', '2620:109:c002::6cae:a0a', '185.107.232.249'];[1428988910.0, 1586841710.0, 1554604140.0];0
termite-control.com;['2606:4700:30::6818:6386', '2606:4700:30::6818:6286'];[300, 300];['13335', '15169'];['US', 'US'];['2606:4700:30::6818:6286', '2a00:1450:4001:808::200e'];[1084723955.0, 1873642355.0, 1558024705.0];0
